OID,Number,Abbrev,Private,Type,Bldg,BldgAbbr,BldgName,YearBuilt,NumFloors,Address,City,Zip,MapDisplay,Shape_Length,Shape_Area
,0175,,No,SPORTS,0175,,Equine Initiative Equestrian/Locker Bldg,2013,01,3242 F&B Rd,College Station,77843,Equine Initiative Equestrian/Locker Bldg |  | 0175,118.424741424532371,784.585526854560271
,0176,,No,SPORTS,0176,,Hunt Seat Arena,2013,02,3234 F&B Rd,College Station,77843,Hunt Seat Arena |  | 0176,328.475950752881602,6306.641997556581373
,0178,EQOB,No,ACADEMIC,0178,EQOB,Equine Initiative Outreach Bldg,2013,01,3230 F&B Rd,College Station,77843,Equine Initiative Outreach Bldg | EQOB | 0178,244.705227965200123,2625.710912915632889
,0172,,No,SPORTS,0172,,Equine Initiative Warm Up Arena #1,2013,01,3260 F&B Rd,College Station,77843,Equine Initiative Warm Up Arena #1 |  | 0172,170.672863687508794,1738.415420830768426
,0177,EQEB,No,ACADEMIC,0177,EQEB,Equine Initiative Education Bldg,2013,01,3228 F&B Rd,College Station,77843,Equine Initiative Education Bldg | EQEB | 0177,116.399523086983109,844.830315732350073
,1490,,No,UNIVERSITY,1490,,Cabin At Challenge Course,2003,01,3630 N Traditions Dr,Bryan,77807,Cabin At Challenge Course |  | 1490,22.225199997425079,30.869671272697659
, ,,No,UNIVERSITY,,,,,,,,, |  | ,16.452307811619050,16.879382018838783
,8520,JLF,No,UNIVERSITY,8520,JLF,Joint Library Facility with UT,2013,01,1090 Bryan Rd,Bryan,77807,Joint Library Facility with UT | JLF | 8520,253.818355590771432,2630.417929848426411
, ,,No,UNIVERSITY,,,,,,,,, |  | ,85.405222467317941,339.434888291969799
,0180,,No,UNIVERSITY,0180,,Equine Initiative Horse Stall Bldg,2013,01,3284 F&B Rd,College Station,77843,Equine Initiative Horse Stall Bldg |  | 0180,117.104199855073148,521.516894202351864
,0181,,No,UNIVERSITY,0181,,Equine Initiative Equipment Shed,2013,01,3288 F&B Rd,College Station,77843,Equine Initiative Equipment Shed |  | 0181,154.150638467538585,1086.593521686862687
,,,No,UNIVERSITY,,,,,,,,, |  | ,62.706807323718152,233.054440464645097
,,,No,UNIVERSITY,,,,,,,,, |  | ,112.691763596448411,203.053684339723731
,7067,,No,UNIVERSITY,7067,,TEEX - LAW Driving Track Restroom,2014,01,,Bryan,77807,TEEX - LAW Driving Track Restroom |  | 7067,51.613581186221005,161.214993821352266
,1200,,No,OTHER,1200,,McFerrin '65 Parsons Mounted Cavalry Headquarters,2016,01,3748 F&B Rd,College Station,77843,McFerrin '65 Parsons Mounted Cavalry Headquarters |  | 1200,116.866639915650822,681.556743241397157
,7899,,No,UNIVERSITY,7899,,TEEX ELECTRICAL POWER TRAINING STORAGE,2013,01,1151 7th St,Bryan,77807,TEEX ELECTRICAL POWER TRAINING STORAGE |  | 7899,83.511929155811117,317.136652944352591
,2947,,No,LEASE,2947,,Parker Lumber Office,2015,01,419 N Main St,Bryan,77807,Parker Lumber Office |  | 2947,108.278900032866432,398.030768393625067
,CIADM,CIADM,Yes,RESEARCH,,,,,,,,, | CIADM | ,630.607947114279227,12274.474852744035161
,0817,,No,UNIVERSITY,0817,,Well Field Pump Station,1953,02,2951 Luza Ln,College Station,77843,Well Field Pump Station |  | 0817,51.047210350278881,159.541056546932907
,,,No,UNIVERSITY,,,,,,,,, |  | ,78.654522499937926,492.308726166654310
,,,No,UNIVERSITY,,,,,,,,, |  | ,29.046281242371101,48.299279407273815
,,,No,UNIVERSITY,,,,,,,,, |  | ,29.046281242371101,48.299279407273815
,HSC5,MREB2,No,HSC,,,,,,,,, | MREB2 | ,159.271284634049181,1425.654395761500155
,8684,,No,UNIVERSITY,8684,,New Rifle Range Pavilion,2016,01,,Bryan,77807,New Rifle Range Pavilion |  | 8684,62.461261644119240,240.396303024528009
,8687,,No,UNIVERSITY,8687,,TEEX - LAW Shoot House,2009,01,,Bryan,77807,TEEX - LAW Shoot House |  | 8687,70.354204101239205,252.716133253028488
,,,No,UNIVERSITY,,,,,,,,, |  | ,79.358985972676436,243.749065439974004
,7008,,No,UNIVERSITY,7008,,Automated Fabrication & Design Expansion Building,2016,01,1482 Avenue D,Bryan,77807,Automated Fabrication & Design Expansion Building |  | 7008,97.858699338479582,559.438480862936217
,8535,CIR,No,RESEARCH,8535,CIR,Center for Infrastructure Renewal -RELLIS,2017,,8777 W SH 21,Bryan,,Center for Infrastructure Renewal -RELLIS | CIR | 8535,517.692945453925859,7533.597843404341802
,HSC6,HSTEL,No,HSC,HSC6,,HSC TELECOMMUNICATIONS BLDG (001003),2012,01,,Bryan,77807,HSC TELECOMMUNICATIONS BLDG (001003) | HSTEL | HSC6,72.424884864356784,320.160016179550496
,HSC2,MREBA,No,HSC,HSC2,MREB,MEDICAL RESEARCH EDUCATION BUILDING (HSC 001001),2011,04,8447 Riverside Pw,Bryan,77807,MEDICAL RESEARCH EDUCATION BUILDING (HSC 001001) | MREBA | HSC2,87.576484165190124,429.670594353971069
,BL-1,BLINN,,,BL-1,BL1,Blinn1,,,1366 BRYAN RD,Bryan,77807,Blinn1 | BLINN | BL-1,228.838745191861818,1911.041235946260031
, ,,No,UNIVERSITY,,,,,,,,, |  | ,17.807605401710894,19.175363289744350
, ,,No,UNIVERSITY,,,,,,,,, |  | ,23.998235498989459,34.416910723779836
, ,,No,UNIVERSITY,,,,,,,,, |  | ,124.042680549921528,681.807787733587588
, ,,No,UNIVERSITY,,,,,,,,, |  | ,16.667926631238807,17.363174373896015
, ,,No,UNIVERSITY,,,,,,,,, |  | ,16.405131380615380,16.820008523480649
, ,,No,UNIVERSITY,,,,,,,,, |  | ,16.341229666781835,16.624731248998270
, ,,No,UNIVERSITY,,,,,,,,, |  | ,23.549035262685297,32.543877340028182
, ,,No,UNIVERSITY,,,,,,,,, |  | ,16.809932685540140,17.637901482833271
, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.269493921003143,10.861039224728424
, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.035168338272232,10.451133786089297
, ,,No,UNIVERSITY,,,,,,,,, |  | ,9.743345238994911,5.914716144724137
, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.406255507508646,50.399055533906385
, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.911451000457813,47.997737800672105
, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.227121016156410,43.659985516006969
, ,,No,UNIVERSITY,,,,,,,,, |  | ,34.550814790025910,73.555358742120873
,5200,,No,UNIVERSITY,5200,,Metal Building,2000,01,3646 Finfeather Rd,College Station,77843,Metal Building |  | 5200,64.209021855957374,220.158853519813363
,8906,,No,UNIVERSITY,8906,,Transportation Services Barricade Storage,1996,01,180 Agronomy Rd,College Station,77843,Transportation Services Barricade Storage |  | 8906,18.288027866813607,18.580597733916285
,0377,SUP3,No,OTHER,0377,SUP3,Satellite Utility Plant No. 3,1989,01,477 Joe Routt Bl,College Station,77843,Satellite Utility Plant No. 3 | SUP3 | 0377,173.290318678413229,1788.588648780149242
,0468,LIBR,No,LIBRARY,0468,LIBR,Evans Library,1929,07,400 Spence St,College Station,77843,Evans Library | LIBR | 0468,893.154837273920862,13410.187389748200076
,0400,SPEN,No,HOUSING TAMU,0400,SPEN,Spence Hall - Dorm 1,1938,04,605 Military Mall,College Station,77843,Spence Hall - Dorm 1 | SPEN | 0400,168.851998616375170,867.977870202375016
,0401,KIES,No,HOUSING TAMU,0401,KIES,Kiest Hall - Dorm 2,1938,05,606 Military Mall,College Station,77843,Kiest Hall - Dorm 2 | KIES | 0401,167.997718435802255,863.707906023150827
,0406,LEON,No,HOUSING TAMU,0406,LEON,Leonard Hall - Dorm 7,1938,04,695 Military Mall,College Station,77843,Leonard Hall - Dorm 7 | LEON | 0406,163.586744318987883,814.198232404889382
,0407,HARL,No,HOUSING TAMU,0407,HARL,Harrell Hall - Dorm 8,1938,05,696 Military Mall,College Station,77843,Harrell Hall - Dorm 8 | HARL | 0407,160.335264079945148,816.313903875071787
,1010,VIV2,No,ACADEMIC,1010,VIV2,TVMC-Small Animal Research Building,1959,01,157 Agronomy Rd,College Station,77843,TVMC-Small Animal Research Building | VIV2 | 1010,72.414356689347173,248.238644042037407
, ,,No,UNIVERSITY,,,,,,,,, |  | ,81.407869203618844,305.560992898856739
,0402,BRIG,No,HOUSING TAMU,0402,BRIG,Briggs Hall - Dorm 3,1938,04,635 Military Mall,College Station,77843,Briggs Hall - Dorm 3 | BRIG | 0402,164.677237434700601,847.041842817190741
,0394,UNDE,No,HOUSING TAMU,0394,UNDE,Underwood Residence Hall,1981,04,644 Mosher Ln,College Station,77843,Underwood Residence Hall | UNDE | 0394,267.028825331025701,1736.748921979671195
,0815,ERLB,No,ACADEMIC,0815,ERLB,Entomology Research Lab,1949,01,122 Agronomy Rd,College Station,77843,Entomology Research Lab | ERLB | 0815,320.037593404119548,1712.541075870076611
,0416,BIZL,No,ACADEMIC,0416,BIZL,Bizzell Hall,1918,04,471 Houston St,College Station,77843,Bizzell Hall | BIZL | 0416,191.208700203149448,854.886129715357356
,0404,GAIN,No,HOUSING TAMU,0404,GAIN,Gainer Hall - Dorm 5,1938,05,665 Military Mall,College Station,77843,Gainer Hall - Dorm 5 | GAIN | 0404,163.552058775535613,846.864698784032953
,1041,VMDL,No,ACADEMIC,1041,VMDL,Texas Vet Med Diagnostic Lab,1969,02,188 Sippel Rd,College Station,77843,Texas Vet Med Diagnostic Lab | VMDL | 1041,262.044235151307362,3672.123182636953970
, ,,No,UNIVERSITY,,,,,,,,, |  | ,29.203407051109512,38.649493794041788
,1192,VMSB,No,ACADEMIC,1192,VMSB,TVMC-Surgery Building,1988,01,510 Turk Rd,College Station,77843,TVMC-Surgery Building | VMSB | 1192,171.088288115220450,1115.671531214484503
,1020,VIV3,No,ACADEMIC,1020,VIV3,Vivarium III,1968,01,161 Agronomy Rd,College Station,77843,Vivarium III | VIV3 | 1020,127.344732802931645,881.443776791988967
,1034,AEPM,No,ACADEMIC,1034,AEPM,AG Engineering Power & Machinery Building,1963,02,379 Olsen Bl,College Station,77843,AG Engineering Power & Machinery Building | AEPM | 1034,201.278679647111773,1436.877836684069734
, ,,No,UNIVERSITY,,,,,,,,, |  | ,67.773945249329884,275.268679614130065
,4634,FSSB,No,ACADEMIC,4634,FSSB,Variety Testing and Sorghum Breeding,1953,03,405 Turk Rd,College Station,77843,Variety Testing and Sorghum Breeding | FSSB | 4634,177.094724415097062,1207.271037548035110
,1234,,No,OTHER,1234,,Dry Feed Storage Facility,2003,01,230 Raymond Stotzer Pw,College Station,77843,Dry Feed Storage Facility |  | 1234,109.594505181373009,728.536493554332196
,1068,,No,ACADEMIC,1068,,Crop Testing,1971,01,240 Sippel Rd,College Station,77843,Crop Testing |  | 1068,61.462808127628165,162.314522959915962
,0403,FOUN,No,HOUSING TAMU,0403,FOUN,Fountain Hall - Dorm 4,1938,05,636 Military Mall,College Station,77843,Fountain Hall - Dorm 4 | FOUN | 0403,163.792214601225766,847.455643571631413
,1030,AESH,No,ACADEMIC,1030,AESH,AG Engr Res Lab & Shop,1960,02,377 Olsen Bl,College Station,77843,AG Engr Res Lab & Shop | AESH | 1030,112.115113438069727,775.315823413760427
,1084,,No,UNIVERSITY,1084,,West Campus Switching Station,1980,02,385 Olsen Bl,College Station,77843,West Campus Switching Station |  | 1084,66.367630545450396,233.531479473888311
,0943,,No,UNIVERSITY,0943,,TVMC-Barn No 2,1957,01,537 Turk Rd,College Station,77843,TVMC-Barn No 2 |  | 0943,74.555067701257812,308.534703005174265
,1225,,No,UNIVERSITY,1225,,TVMC-Animal Isolation Bldg #6,1988,01,925 Turk Rd,College Station,77843,TVMC-Animal Isolation Bldg #6 |  | 1225,32.394686082361169,62.805019006626068
, ,,No,UNIVERSITY,,,,,,,,, |  | ,26.326796029663306,36.038078966827584
, ,,No,UNIVERSITY,,,,,,,,, |  | ,43.152372507712570,106.546471645377139
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,192.179969810316010,974.883367852665288
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,3.014552054002938,0.566199002415895
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,114.801146593028761,482.060487412870771
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,11.113770389420182,7.606132003548771
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,79.604488419953569,342.582055432320658
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,370.393092902871047,3782.987353118760893
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,127.068784978351772,794.785379591807555
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,94.241485662905532,392.655371005255120
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,89.728830781938512,318.822125048918622
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,124.231817795252184,701.717745963067955
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,74.704900189178858,250.684626020236095
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,89.110331207030470,317.817613036749776
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,61.015625516532403,187.085822558522182
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,146.551041276666808,1299.636079948199949
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,343.575616652031442,1272.939291487561832
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,32.189226193960216,48.016934457292294
, ,USDA,Yes,FEDERAL,,,,,,,,, | USDA | ,32.676653022343338,49.177996979003282
,0117,POST,Yes,FEDERAL,0117,,North Gate Post Office Building,,01,,College Station,77843,North Gate Post Office Building | POST | 0117,148.019619816343692,1095.126692147984386
, ,,No,UNIVERSITY,,,,,,,,, |  | ,35.347048181471266,50.126541005875183
, ,,No,UNIVERSITY,,,,,,,,, |  | ,14.286565823672925,11.116423008710564
, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.292639320646444,10.245619992477000
, ,,No,UNIVERSITY,,,,,,,,, |  | ,78.326468761727241,154.173620881483714
, ,,No,LEASE,,,,,,,,, |  | ,186.410890273087887,2215.325001596228503
,2918,,No,LEASE,2918,,"Executive Office Plaza, Bryan Tx",2004,02,3608 W 29th St,Bryan,77807,"Executive Office Plaza, Bryan Tx |  | 2918",245.034211337916162,1804.486085059361812
,3400,USB,No,UNIVERSITY,3400,USB,University Services Building,1982,01,3380 University Dr E,College Station,77843,University Services Building | USB | 3400,499.368734122303579,14222.530385250644031
,2913,,No,LEASE,2913,,3400 S Texas (Family Health Center),2000,01,3400 S Texas Av,College Station,77843,3400 S Texas (Family Health Center) |  | 2913,183.670016845822289,1836.779613913927278
,3201,,No,UNIVERSITY,3201,,State HQTRS Thermal Plant,1991,01,305 Tarrow St,College Station,77843,State HQTRS Thermal Plant |  | 3201,69.691198436927024,299.217002017397760
,3200,,No,UNIVERSITY,3200,,Moore-Connally Building,1991,07,301 Tarrow St,College Station,77843,Moore-Connally Building |  | 3200,215.926939722868667,2257.721233288785697
,2912,,No,LEASE,2912,MTRO,3833 Texas Ave (Metro Center),2000,01,3833 S Texas Av,Bryan,77807,3833 Texas Ave (Metro Center) |  | 2912,471.731306196437174,2927.160706185160507
,2917,,No,LEASE,2917,,702 E University Bldg E,2004,01,702 University Dr E,College Station,77843,702 E University Bldg E |  | 2917,97.770753553213183,535.777054923934543
,8800,,No,UNIVERSITY,8800,,Bonfire Memorial Restroom,2004,01,249 Polo Rd,College Station,77843,Bonfire Memorial Restroom |  | 8800,24.435162130102068,34.550902024492579
,2901,,No,LEASE,2901,,Eastmark Building,2016,02,7607 Eastmark Dr,College Station,77843,Eastmark Building |  | 2901,244.814918955774772,2754.414800096526051
, ,,No,LEASE,,,,,,,,, |  | ,346.646428367981002,4190.694464014326513
, ,,No,UNIVERSITY,,,,,,,,, |  | ,12.930701293383265,10.092818512940086
, ,,No,UNIVERSITY,,,,,,,,, |  | ,24.326913792775340,36.876749077613198
,1530,ILSB,No,ACADEMIC,1530,ILSB,Interdisciplinary Life Sciences Building,2009,04,301 Old Main Dr,College Station,77843,Interdisciplinary Life Sciences Building | ILSB | 1530,530.284725337238342,6998.072137210609981
,1547,,No,SPORTS,1547,,McFerrin Athletic Center-Indoor Football,2006,01,177 Wellborn Rd,College Station,77843,McFerrin Athletic Center-Indoor Football |  | 1547,357.741137155846729,7018.271825469662872
,1548,ITRK,No,SPORTS,1548,ITRK,McFerrin Athletic Center-Indoor Track,2008,02,171 Wellborn Rd,College Station,77843,McFerrin Athletic Center-Indoor Track | ITRK | 1548,432.252871510305283,11119.032250686545012
,0427,FOWL,No,HOUSING TAMU,0427,FOWL,Fowler Residence Hall,1966,05,225 Jones St,College Station,77843,Fowler Residence Hall | FOWL | 0427,222.851266212846269,1312.708877004943588
,0357,,No,UNIVERSITY,0357,,Vending Machine Booth,1999,01,408 Spence St,College Station,77843,Vending Machine Booth |  | 0357,31.084954464558805,54.451907776893499
,1184,VAPA,No,ACADEMIC,1184,VAPA,Veterinary Anatomic Pathology,2006,02,211 Sippel Rd,College Station,77843,Veterinary Anatomic Pathology | VAPA | 1184,191.270373133265196,1619.895321913754287
,1900,TIGM,No,OTHER,1900,TIGM,Texas A&M Institute For Genomic Medicine,2009,02,670 Raymond Stotzer Pw,College Station,77843,Texas A&M Institute For Genomic Medicine | TIGM | 1900,242.620704590095499,3169.199354275137466
, ,,No,UNIVERSITY,,,,,,,,, |  | ,54.457510809653002,167.142464803123914
,0991,,No,UNIVERSITY,0991,,VMP Shop,1968,01,633 Turk Rd,College Station,77843,VMP Shop |  | 0991,96.452742617863137,539.151785288381234
, ,,No,UNIVERSITY,,,,,,,,, |  | ,42.975942525213341,109.819996002878327
,1558,,No,SPORTS,1558,,Cox-McFerrin Center for Aggie Basketball,2009,03,736 Olsen Bl,College Station,77843,Cox-McFerrin Center for Aggie Basketball |  | 1558,315.698877171024833,3796.006112078520800
, ,,No,UNIVERSITY,,,,,,,,, |  | ,46.825863537753605,107.415526740099253
, ,,No,UNIVERSITY,,,,,,,,, |  | ,26.281401030282215,34.447843524964057
, ,,No,UNIVERSITY,,,,,,,,, |  | ,27.040525528982723,39.251572979408223
, ,,No,UNIVERSITY,,,,,,,,, |  | ,23.053713690035870,32.288172681389796
, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.722842146886830,31.186393752286889
, ,,No,UNIVERSITY,,,,,,,,, |  | ,15.507109756774517,14.122997627854463
,1599,2RPK,No,OTHER,1599,2RPK,2 Research Park,2002,02,1700 Research Pw,College Station,77843,2 Research Park | 2RPK | 1599,278.118172861686332,3519.966630836132026
,0412,MOSE,No,HOUSING TAMU,0412,MOSE,Moses Residence Hall,1942,04,212 University Dr,College Station,77843,Moses Residence Hall | MOSE | 0412,162.089890624365069,870.837998535980546
,1412,,No,HOUSING TAMU,1412,,Civilian Lounge - A2,1964,01,212 University Dr,College Station,77843,Civilian Lounge - A2 |  | 1412,71.071280827322994,302.163247818804962
,0415,DAVI,No,HOUSING TAMU,0415,DAVI,Davis-Gary Residence Hall,1942,04,210 University Dr,College Station,77843,Davis-Gary Residence Hall | DAVI | 0415,167.852764245013390,907.907140914882348
,1415,A3,No,HOUSING TAMU,1415,CVLNA3,Civilian Lounge - A3,1964,01,210 University Dr,College Station,77843,Civilian Lounge - A3 | A3 | 1415,70.846360943265879,300.056105332607501
,0495,SBSA,No,DINING,0495,SBSA,Sbisa Dining Hall,1912,02,233 Houston St,College Station,77843,Sbisa Dining Hall | SBSA | 0495,357.825210379893235,5435.880492262195730
,0420,MILN,No,ACADEMIC,0420,MILN,Milner Hall,1911,04,425 Ross St,College Station,77843,Milner Hall | MILN | 0420,133.452340018183719,1011.124879544568898
,0441,KRUE,No,HOUSING TAMU,0441,KRUE,Krueger Residence Hall,1972,04,722 Lubbock St,College Station,77843,Krueger Residence Hall | KRUE | 0441,421.071699673753926,2656.106625129488748
,0977,,No,UNIVERSITY,0977,,CMP-Animal Housing Unit,1978,01,676 Turk Rd,College Station,77843,CMP-Animal Housing Unit |  | 0977,41.856290143022093,109.483625979416246
,0277,,No,UNIVERSITY,0277,,TX FOREST SERVICE GREENHOUSE,1981,01,,College Station,77843,TX FOREST SERVICE GREENHOUSE |  | 0277,47.146861023364771,127.782568421938407
,0294,LECH,No,HOUSING TAMU,0294,LECH,Lechner Residence Hall,1989,04,232 Houston St,College Station,77843,Lechner Residence Hall | LECH | 0294,183.229448432700167,1391.835895203757673
,1188,,No,UNIVERSITY,1188,,Forest Science Storage,1984,01,260 Agronomy Rd,College Station,77843,Forest Science Storage |  | 1188,28.380360320897299,49.830606238228626
,1086,,No,UNIVERSITY,1086,,CMP-Housing Unit,1980,01,684 Turk Rd,College Station,77843,CMP-Housing Unit |  | 1086,56.450342252165484,168.810445014257283
,0955,,No,ACADEMIC,0955,,Soil/Crop Cotton Genetic Greenhouse,1988,01,357 Agronomy Rd,College Station,77843,Soil/Crop Cotton Genetic Greenhouse |  | 0955,142.780159087314559,616.349275490799869
,1078,,No,UNIVERSITY,1078,,Soil & Crop Peanut Greenhouse,1977,01,392 Turk Rd,College Station,77843,Soil & Crop Peanut Greenhouse |  | 1078,72.156760657830759,271.451163975906411
,1063,,No,UNIVERSITY,1063,,Greenhouse-Cotton Taxonomy,1967,01,372 Turk Rd,College Station,77843,Greenhouse-Cotton Taxonomy |  | 1063,57.633079406904393,189.993966988943072
,1167,,No,UNIVERSITY,1167,,CUSE-Insect Testing Lab,1962,01,170 Agronomy Rd,College Station,77843,CUSE-Insect Testing Lab |  | 1167,57.716274355328622,146.683179996937213
,1029,,No,UNIVERSITY,1029,,Agronomy Implement Storage,1960,01,321 Agronomy Rd,College Station,77843,Agronomy Implement Storage |  | 1029,137.616990708217486,474.550774541073793
,1043,,No,ACADEMIC,1043,,Mosquito Research Lab,1973,02,172 Agronomy Rd,College Station,77843,Mosquito Research Lab |  | 1043,91.026505975383415,394.065903373487799
,1509,MEDL,No,LIBRARY,1509,MEDL,Medical Sciences Library,1985,03,202 Olsen Bl,College Station,77843,Medical Sciences Library | MEDL | 1509,260.419315441712229,4043.122031276143389
,0630,PRVP,No,OTHER,0630,PRVP,Vice President's Residence,1939,02,750 Throckmorton St,College Station,77843,Vice President's Residence | PRVP | 0630,126.192574346603436,431.148270497937347
,1504,REYN,No,ACADEMIC,1504,REYN,Reynolds Medical Sciences Building,1983,04,206 Olsen Bl,College Station,77843,Reynolds Medical Sciences Building | REYN | 1504,298.883369721311851,3970.721928742677846
,1511,WCLF,No,LIBRARY,1511,WCLF,West Campus Library Facility,1994,03,214 Olsen Bl,College Station,77843,West Campus Library Facility | WCLF | 1511,233.802313670302851,2458.881926441045380
